Type,Comment,Predicted Label
multi_line,The Demuxer shape,RELEVANT
multi_line,Creates a new instance  @param attr    the attributes @param inputs  the inputs @param outputs the outputs,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Universal Shape. Used for most components. Shows a simple Box with inputs at the left and outputs at the right.,RELEVANT
multi_line,Half the size of the used raster,RELEVANT
multi_line,The size of the used raster,RELEVANT
multi_line,Creates a new generic shape.  @param name    the name shown in or below the shape @param inputs  the used inputs @param outputs the used outputs,RELEVANT
multi_line,Creates a new generic shape.  @param name          the name shown in or below the shape @param inputs        the used inputs @param outputs       the used outputs @param label         the label shown above the shape @param showPinLabels true if pin names visible,RELEVANT
multi_line,Creates a new generic shape.  @param name          the name shown in or below the shape @param inputs        the used inputs @param outputs       the used outputs @param label         the label shown above the shape @param showPinLabels true if pin names visible @param width         the width of the box,RELEVANT
multi_line,Sets the invert flag. If set to true a little circle at the output is shown.  @param invert true is output is inverted @return this for chaind calls,RELEVANT
multi_line,Sets the top bottom border  @param topBottomBorder the border @return this for chaind calls,RELEVANT
multi_line,Sets the background color  @param color the color @return this for chained calls,RELEVANT
multi_line,Creates pins  @param inputs    the inputs @param outputs   the outputs @param invert    true if invert output @param ic        input inverter configuration @param wideShape true if a wide shape is selected @return the pins,RELEVANT
multi_line,Creates pins  @param inputs    the inputs @param outputs   the outputs @param invert    true if invert output @param width     with of symbol @param symmetric true if outputs in the center @param ic        iput inverter configuration @return the pins,RELEVANT
multi_line,Draw the inverted inputs  @param graphic        the graphic to paint on @param inverterConfig the inverter configuration @param pins           the pins containing the inputs,RELEVANT
multi_line,Sets the inverter config  @param inverterConfig the inverter config @return this for chained calls,RELEVANT
multi_line,Selects a wide shape.  @param wideShape true is a wide shape is selected @return this for chained calls,RELEVANT
multi_line,Formats the component specific strings. This implementation returns the given string unmodified.  @param s the string to format @return the formatted string,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,The Button shape,RELEVANT
multi_line,Creates a new instance  @param attr    the attributes @param inputs  the inputs @param outputs the outputs,RELEVANT
multi_line,Enables centering of the label  @param center true if label is to center,RELEVANT
multi_line,Calculates the center of the button depending on pressed state  @param pressed the pressed state @return the center of the button,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Shapes following IEEE Standard 91-1984,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,IEEE Standard 91-1984 Or Shape,RELEVANT
multi_line,Creates a new instance  @param inputs  inputs @param outputs outputs @param invert  true if NOr @param attr    the elements attributes,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,IEEE Standard 91-1984 Not Shape,RELEVANT
multi_line,Creates a new instance  @param inputs     the inputs @param outputs    the outputs @param attributes the elements attributes,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,IEEE Standard 91-1984 And Shape,RELEVANT
multi_line,Creates a new instance  @param inputs  inputs @param outputs outputs @param invert  true if NAnd @param attr    the attributes,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,IEEE Standard 91-1984 XOr Shape,RELEVANT
multi_line,Creates a new instance  @param inputs  inputs @param outputs outputs @param invert  true if XNOr @param attr    the elements attributes,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,IEEE Standard 91-1984 Shape,RELEVANT
multi_line,"Creates a new instance  @param inputs  inputs @param outputs outputs @param invert  true if NAnd, NOr @param attr    the elements attributes",RELEVANT
multi_line,Draws the shape  @param graphic the graphic instance to use,RELEVANT
multi_line,@return true is a wide shape is selected,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,"In this package you can find all the components necessary to build a visual representation of the model. So you can find all the information about position of elements in the circuit, the wires, the shapes to represent a element and so on. <p> In the package model you can find the classes and methods to create a running core model of the graphical representation.",RELEVANT
single_line,sets the nodes origin to create better error messages,,RELEVANT
single_line,"if handled as nested element, don't put pins in EntryList, but put the pins in a",,RELEVANT
single_line,separate map to connect them with the parent!,,RELEVANT
single_line,connect all custom elements to the parents net,,RELEVANT
single_line,at first look for custom elements,,RELEVANT
single_line,connect the custom elements to the parents net,,RELEVANT
single_line,direct connection!,,RELEVANT
single_line,two nets in the parent are connected directly by the nested circuit,,RELEVANT
single_line,merge the nets in the parent!,,RELEVANT
single_line,remove the children's inner pin which is already added to the other net,,RELEVANT
single_line,Disconnect the parents net from the pin,,RELEVANT
single_line,connect the two parent nets if they are not already the same,,RELEVANT
single_line,Disconnect the parents net from the pin,,RELEVANT
single_line,and connect it to the nested inner net!,,RELEVANT
single_line,store net connection,,RELEVANT
single_line,remove connected nets form child,,RELEVANT
single_line,put the elements of the custom element to the parent,,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Creates a {@link Model} from the given {@link Circuit} instance.,RELEVANT
multi_line,"Creates the ModelDescription. If created, the NetList is complete. So all pins which are connected together are registered to the Net instances in the NetList. Every group of connected pins is represented by a Net instance in the NetList.  @param circuit the circuit @param library the library used to create the Element instances @throws PinException             PinException @throws NodeException            NodeException @throws ElementNotFoundException ElementNotFoundException",RELEVANT
multi_line,Creates a concrete circuit from a generic on. Uses the included generic init code.  @param circuit the generic circuit @param library the element library @return the concrete circuit @throws NodeException            NodeException @throws ElementNotFoundException ElementNotFoundException,RELEVANT
multi_line,Creates a new instance  @param circuit      the circuit to use @param library      the library to use @param readAsCustom if true the model is created for use as nested element @throws PinException             PinException @throws NodeException            NodeException @throws ElementNotFoundException ElementNotFoundException,RELEVANT
multi_line,"Creates a new instance  @param circuit                 the circuit to use @param library                 the library to use @param isNestedCircuit         if true the model is created for use as nested element @param netList                 the NetList of the model. If known it is not necessary to create it. @param subName                 name of the circuit, used to name unique elements @param depth                   recursion depth, used to detect a circuit which contains itself @param containingVisualElement the topmost containing visual element @throws PinException             PinException @throws NodeException            NodeException @throws ElementNotFoundException ElementNotFoundException",RELEVANT
multi_line,Creates the model.  @param attachWires if true the wires are attached to the values @return the model @throws PinException  PinException @throws NodeException NodeException,RELEVANT
multi_line,Needs to be called after createModel is called! Connects the gui to the model  @param circuitModifier used to modify the circuit by the running model,RELEVANT
multi_line,"Adds all the VisualElements, witch have generated one of the given nodes to the collection of Drawables.  @param nodes       The collection of nodes @param highLighted the list of drawables to add the VisualElements to",RELEVANT
multi_line,Returns a list of all ModelEntries which contain an element of the given name  @param elementName the name of the element @return the list,RELEVANT
multi_line,@return the circuit which was used to create this model description,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,"The classes in this package are used to build the model from the used circuits. If a model is build, all the included nested circuits are replicated as often as they are used in the circuit. It behaves different from a method call in a programming language. Its more like a macro expansion. At the end the model only consists of the available primitives. The wiring is resolved and the connections to nested circuits are resolved by replacing all the inputs and outputs by direct connections.",RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,The real time clock which is used to fire the models clocks with real time signals If the maximum frequency is selected a dedicated thread is started which runs the model. So you get the highest speed but no real time. The model runs as fast as possible.,RELEVANT
multi_line,Creates a new real time clock  @param model    the model @param clock    the clock element which is modify @param executor the executor used to schedule the update @param status   allows sending messages to the status line,RELEVANT
multi_line,@return true if a thread runner is used,RELEVANT
multi_line,runs with defined rate,RELEVANT
multi_line,runs as fast as possible!,RELEVANT
multi_line,Copyright (c) 2017 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Manages the input inverting of a component,RELEVANT
multi_line,"Handles the inverting of a input signal if the given input is not to invert, the original input is returned, If the input is to invert, a inverted input is returned. This invert does not add a additional delay time.  @param name the name of the signal @param orig the original input signal @return the inverted or the original input",RELEVANT
multi_line,@return the string representation of the inverter config,RELEVANT
multi_line,Returns true if the input with the given name is to invert.  @param name the name of the signal @return true if the given input is to invert.,RELEVANT
multi_line,@return true if no signal is to invert,RELEVANT
multi_line,@return the number of inverted inputs,RELEVANT
multi_line,Builder to create InverterConfig instances,RELEVANT
multi_line,Adds a signal to invert  @param name the signale @return this for chained calls,RELEVANT
multi_line,Creats the instance  @return the created instance,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,The real time clock used to clock a circuit in async mode.,RELEVANT
multi_line,Creates a new real time clock  @param model    the model @param asyncSeq the data used to configure the clock @param executor the executor used to schedule the update,RELEVANT
multi_line,runs with defined rate,RELEVANT
single_line,only used to create better error messages,,RELEVANT
single_line,no deep copy of points necessary,,RELEVANT
single_line,wires not needed,,RELEVANT
single_line,Pins are changed so create a deep copy,,RELEVANT
single_line,necessary because of label net merging,,RELEVANT
single_line,unconnected wire,,RELEVANT
single_line,set also the reader for bidirectional pins,,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Contains all pins which are connected together. Is created and filled by the ModelDescription constructor. After creation all the ObservableValues belonging to the outputs are set.,RELEVANT
multi_line,"Creates a copy of the given net  @param toCopy        the net to copy @param visualElement the containing visual element, only used to create better error messages",RELEVANT
multi_line,Creates a net containing a single wire  @param w the wire,RELEVANT
multi_line,Creates a single point net  @param v the vector containing the points coordinates,RELEVANT
multi_line,Tries to add the given wire to this net  @param wire the wire @return true if the given wire is connected to one of the old wires.,RELEVANT
multi_line,Checks if the given position is part of this net  @param vector the position @return true if vector matches a wire end point,RELEVANT
multi_line,Add all wires of the given net to this net  @param changedNet the net to add,RELEVANT
multi_line,Add a pin to this net  @param pin the pin to add,RELEVANT
multi_line,Add all given pins to the net. Used during custom component connection.  @param pins the pins,RELEVANT
multi_line,Add all given pins to the net. Used during custom component connection.  @param otherNet the other net,RELEVANT
multi_line,"Do the interconnection. All inputs and outputs in the net are connected together. If there is no output an exception is thrown. If there is one single output, all input {@link ObservableValue}s are set to this output If there is more than one output, a {@link DataBus} is created. <p> At the end all wires get a reference to the {@link ObservableValue} the represent  @param m           the model is needed to create the {@link DataBus} @param attachWires if true, the values are attached to the wires @throws PinException PinException",RELEVANT
multi_line,@return the wires building this net,RELEVANT
multi_line,@param p the pin @return true if the given pin belongs to this net,RELEVANT
multi_line,@return all the pins of this net,RELEVANT
multi_line,Removes a pin from the net. Used during custom component connection.  @param p the pin to remove @throws PinException is thrown if pin is not present,RELEVANT
multi_line,Adds a label this this net  @param label the label to add,RELEVANT
multi_line,Returns true if the given net has at least one same net label.  @param net the other net @return true if same net,RELEVANT
multi_line,Sets the origin of this net  @param origin the origin,RELEVANT
multi_line,@return the origin of this net,RELEVANT
multi_line,@return the containing visual element,RELEVANT
multi_line,@return the set of labels attached to this net,RELEVANT
single_line,handles a direct pin overlap by adding a single point net,,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Holds all the nets in a circuit,RELEVANT
multi_line,Creates a net list from the given circuit  @param circuit the circuit @throws PinException PinException,RELEVANT
multi_line,"Creates a copy of the given net list  @param toCopy        the net list to copy @param visualElement the containing visual element, only used to create better error messages",RELEVANT
multi_line,Adds a complete net list to this net list. Used during custom component connection.  @param netList the net list to add,RELEVANT
multi_line,Adds a pin to this net list. Used only during model creation.  @param pin the pin to add,RELEVANT
multi_line,@return the number of nets in this net list,RELEVANT
multi_line,Returns the net of the given pin. Used during custom component connection.  @param p the pin @return the net or null if not found,RELEVANT
multi_line,Returns the net of the given position. Not used during model formation  @param pos the position @return the net,RELEVANT
multi_line,Removes a net from this net list. Used during custom component connection.  @param childNet the net to remove,RELEVANT
single_line,Only used to create better error messages,,RELEVANT
single_line,Only used to create better error messages,,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,The ModelEntry is used to generate the model. It holds the element which is able to register nodes to the model and the visual element which is the visual representation of the circuits.,RELEVANT
multi_line,Creates a new instance  @param element                 the element which is created @param pins                    the pins transformed in the circuits coordinate system @param visualElement           the visual element which has created the element @param inputNames              the pin descriptions of the inputs. @param isNestedElement         true if this visual element is a nested included element @param origin                  Used to create better error messages @param containingVisualElement only used to create better error messages,RELEVANT
multi_line,Sets the Inputs of the element contained in this entry  @throws PinException  PinException @throws NodeException NodeException,RELEVANT
multi_line,Connects this model to the gui.  @param circuitModifier Used to modify the circuit by the running model,RELEVANT
multi_line,@return the pins of this model entry,RELEVANT
multi_line,@return the element of this entry,RELEVANT
multi_line,@return the visual element which has created the element,RELEVANT
multi_line,@return the IOState of this element. The IOState contains the {@link ObservableValue}s of the inputs and outputs.,RELEVANT
multi_line,@return the containing visual element,RELEVANT
multi_line,Copyright (c) 2017 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Classes to create a animated gif,RELEVANT
single_line,my method to create a writer,,RELEVANT
multi_line,"GifSequenceWriter.java <p> Created by Elliot Kroo on 2009-04-25. <p> This work is licensed under the Creative Commons Attribution 3.0 Unported License. To view a copy of this license, visit http://creativecommons.org/licenses/by/3.0/ or send a letter to Creative Commons, 171 Second Street, Suite 300, San Francisco, California, 94105, USA. <p> Minor modifications made by hneemann, 2017-05-17",COPYRIGHT
multi_line,Creates a new GifSequenceWriter  @param outputStream        the ImageOutputStream to be written to @param imageType           one of the imageTypes specified in BufferedImage @param timeBetweenFramesMS the time between frames in miliseconds @param loopContinuously    wether the gif should loop repeatedly @throws IOException if no gif ImageWriters are found @author Elliot Kroo (elliot[at]kroo[dot]net),COPYRIGHT
multi_line,Method to add an image  @param img the image @throws IOException IOException,RELEVANT
multi_line,"Close this GifSequenceWriter object. This does not close the underlying stream, just finishes off the GIF.  @throws IOException IOException",RELEVANT
multi_line,Returns the first available GIF ImageWriter using ImageIO.getImageWritersBySuffix(`gif`).  @return a GIF ImageWriter object @throws IIOException if no GIF image writers are returned,RELEVANT
multi_line,"Returns an existing child node, or creates and returns a new child node (if the requested node does not exist).  @param rootNode the <tt>IIOMetadataNode</tt> to search for the child node. @param nodeName the name of the child node. @return the child node, if found or a new node created with the given name.",RELEVANT
multi_line,Copyright (c) 2017 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Exporter which creates an animated GIF file. You can attach it to a model and then every modification of the running circuit is reordered as a new frame in the GIF file.,RELEVANT
multi_line,Creates a new instance  @param parent  the parent frame @param circuit the circuit to export @param delayMs the delay between frames im milliseconds @param file    the file to write @throws IOException IOException,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Takes a circuit and generates of all elements of the given name. This list you can use order the entries. See {@link ElementOrderer}.,RELEVANT
multi_line,Creates a new instance  @param circuitComponent the circuitComponent witch components are to order @param filter           the filter to select the entries to order @param modificationName name of modification,RELEVANT
multi_line,@return the modification,RELEVANT
multi_line,Interface to determine the elements which should appear in the order list,RELEVANT
multi_line,@param element the element to check @return returns true if element is to order,RELEVANT
single_line,Every value of p1 or p2 is valid. There are no hidden state constraints or dependencies.,,RELEVANT
single_line,So both fields are allowed to be public to allow more readable code.,,RELEVANT
single_line,CHECKSTYLE.OFF: VisibilityModifier,,RELEVANT
single_line,CHECKSTYLE.ON: VisibilityModifier,,RELEVANT
single_line,some simple box tests,,RELEVANT
single_line,calculate distance,,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,A simple wire described by two points.,RELEVANT
multi_line,The first endpoint of the line,RELEVANT
multi_line,The second endpoint of the line,RELEVANT
multi_line,Creates anew wire  @param p1 one end point @param p2 the other end point,RELEVANT
multi_line,Copies a wire  @param proto the wire to copy,RELEVANT
multi_line,Setter for point 1. Is used to move the line with the mouse  @param p1 the new point,RELEVANT
multi_line,Setter for point 2. Is used to move the line with the mouse  @param p2 the new point,RELEVANT
multi_line,Checks if the given point is on the wire. Only works on vertical and horizontal lines  @param v the given point @return true if the point matches the wire,RELEVANT
multi_line,Test if the given wire is matched by the given position. Returns true if distance to wire is smaller then the given radius.  @param v      the position @param radius the matching radius @return true if matching,RELEVANT
multi_line,Returns true if the given position is exactly on an existing wire  @param pos the position @return true if the given position is exactly on an existing wire,RELEVANT
multi_line,Returns the distance to the wire.  @param v the position @return the distance,RELEVANT
multi_line,@return the orientation of the wire,RELEVANT
multi_line,Returns true if the given wire is included in the given collection. To compare the wires it calls equalsContent.  @param col the collection of wires @return true if wire is included @see Wire#equalsContent(Wire),RELEVANT
multi_line,Returns true if wires are equal. It is not possible to overwrite Object.equals() because some algorithms (eg. highlighting) are relying on an object based equals!  @param wire the other wire @return true if both wires are equal,RELEVANT
multi_line,Sets the {@link ObservableValue} which is represented by this wire  @param value the {@link ObservableValue},RELEVANT
multi_line,@return returns the value which is represented by this wire,RELEVANT
multi_line,Disables the visualisation of the wire dots,RELEVANT
multi_line,Enables the wire dot for the given position  @param p the position,RELEVANT
multi_line,@return a movable representing point one,RELEVANT
multi_line,@return a movable representing point two,RELEVANT
multi_line,Sets the `connected to splitter` state  @param isConnectedToSplitter true if this wire is connected to a splitter,RELEVANT
single_line,reader for bidirectional pins,,AUXILIARY
single_line,only used to create better error messages!,,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Puts the pins name and the pins x-y-position together!,RELEVANT
multi_line,Creates a new pin  @param pos the position @param pin the PinDescription,RELEVANT
multi_line,@return the pins position,RELEVANT
multi_line,@return the value which represents the pin state,RELEVANT
multi_line,Sets the value which represents the pins state  @param value the ObservableValue,RELEVANT
multi_line,"If the pin is bidirectional there are two values, one which can be used to read the pins state and one to write the pins state.  @return returns the bidirectional reader",RELEVANT
multi_line,Sets the bidirectional reader.  @param readerValue the bidirectional reader @see Pin#getReaderValue(),RELEVANT
multi_line,Sets the visual element this pin belongs to  @param visualElement the element this pin belongs to @return this for chained calls,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,In this package you can find the classes representing the objects that can be shown in the main window. @see de.neemann.digital.draw.elements.VisualElement @see de.neemann.digital.draw.elements.Wire,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Is used to create the dots to visualize the connections between wires. Each {@link Wire} has two flags to decide which end of the wire needs to be marked with a dot.,RELEVANT
multi_line,Creates a new instance  @param wires the wires,RELEVANT
multi_line,Applies the dots to the wires,RELEVANT
multi_line,A single dot,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,A list of pins,RELEVANT
multi_line,creates a new instance,RELEVANT
multi_line,Adds a pin to this list  @param pin the pin @return this for call chaning,RELEVANT
multi_line,Binds the outputs to the pins. The {@link Pin#setValue(ObservableValue)} method is called with one of the given outputs  @param outs outputs @throws PinException thrown if pin not found,RELEVANT
multi_line,@return a map of inputs,RELEVANT
multi_line,@return the number of pins,RELEVANT
multi_line,Returns a requested pin  @param index the pins index @return the pin,RELEVANT
single_line,is possible because diagonals are not included,,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Merges colinear wires,RELEVANT
multi_line,Creates a new instance  @param orientation the orientation of wires to merge,RELEVANT
multi_line,Adds a wire to the merger.  @param w the wire to add,RELEVANT
multi_line,Adds a list of wires  @param wires the wires,RELEVANT
multi_line,Protects the given coordinates Ensures that wires are not merged if the connection is necessary for a wire to wire connection  @param points the coordinated to protect,RELEVANT
multi_line,Creates a new instance  @param wireClass the wire class (x or y coordinate depending on orientation) @param s1        first coordinate (y or x coordinate depending on orientation) @param s2        second coordinate,RELEVANT
single_line,convert to version 1,,RELEVANT
single_line,reads the models state which is a fast operation,,RELEVANT
single_line,after that draw the model which is rather slow,,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,This class contains all the visual elements which form the visual representation of a circuit. Such a Circuit instance is used by the {@link de.neemann.digital.draw.model.ModelCreator} to create a runnable model representation (see {@link de.neemann.digital.core.Model}). This class is also serialized to store a circuit on disk.,RELEVANT
multi_line,Creates a proper configured XStream instance  @return the XStream instance,RELEVANT
multi_line,Creates a new circuit instance from a stored file  @param filename     filename @param shapeFactory shapeFactory used to create the shapes @return the circuit @throws IOException IOException,RELEVANT
multi_line,Creates a new circuit instance from a stored file  @param in           the input stream @param shapeFactory shapeFactory used to create the shapes @return the circuit @throws IOException IOException,RELEVANT
multi_line,Stores the circuit in the given file  @param filename filename @throws IOException IOException,RELEVANT
multi_line,Stores the circuit in the given file  @param out the writer @throws IOException IOException,RELEVANT
multi_line,Creates a new empty circuit instance,RELEVANT
multi_line,Creates a copy of the given circuit  @param original the original,RELEVANT
multi_line,Create a shallow copy of this circuit  @return the shallow copy,RELEVANT
multi_line,returns the elements attributes  @return the attributes,RELEVANT
multi_line,Draws this circuit using the given graphic instance  @param graphic the graphic instance used,RELEVANT
multi_line,Draws this circuit using the given graphic instance  @param graphic        the graphic instance used @param presentingMode if true the test cases are not drawn,RELEVANT
multi_line,Draws this circuit using the given graphic instance  @param graphic     the graphic instance used @param highLighted a list of Drawables to highlight @param highlight   style used to draw the highlighted elements @param modelSync   sync interface to access the model. Is locked while drawing circuit,RELEVANT
multi_line,Draws this circuit using the given graphic instance  @param graphic          the graphic instance used @param highLighted      a list of Drawables to highlight @param highlight        style used to draw the highlighted elements @param modelSync        sync interface to access the model. Is locked while drawing circuit @param presentationMode if true the test cases are omitted,RELEVANT
multi_line,Adds a ne VisualElement  @param visualElement the visual element to add @return this for chained calls,RELEVANT
multi_line,Adds a new Wire  @param newWire the wire to add @return this for chained calls,RELEVANT
multi_line,Adds a a list of wires  @param newWires the wires to add @return this for chained calls,RELEVANT
multi_line,Called if elements are moved,RELEVANT
multi_line,Returns a list of all visual elements  @return the list,RELEVANT
multi_line,Find specific visual elements  @param filter the filter @return the elements,RELEVANT
multi_line,Returns all enabled test cases in the circuit  @return the test case elements,RELEVANT
multi_line,A simple java bean to encapsulate a test case description,RELEVANT
multi_line,@return the label of the test case,RELEVANT
multi_line,@return the test case description,RELEVANT
multi_line,@return true if the test case has generic code,RELEVANT
multi_line,@return the visual element which contains the test case,RELEVANT
multi_line,Returns a list of all Moveables in the given rectangle.  @param min upper left corner of the rectangle @param max lower right corner of the rectangle @return the list,RELEVANT
multi_line,Returns a list of all Drawables in the given rectangle.  @param min upper left corner of the rectangle @param max lower right corner of the rectangle @return the list,RELEVANT
multi_line,Returns a list of all Moveables in the given rectangle. It creates a deep copy of all elements.  @param min          upper left corner of the rectangle @param max          lower right corner of the rectangle @param shapeFactory the shape factory @return the list,RELEVANT
multi_line,Returns a list of all Drawables and Moveables in the given rectangle. It creates a deep copy of all elements.  @param min          upper left corner of the rectangle @param max          lower right corner of the rectangle @param shapeFactory the shape factory @return the list,RELEVANT
multi_line,Deletes all elements in the given rectangle  @param min upper left corner of the rectangle @param max lower right corner of the rectangle,RELEVANT
multi_line,Deletes a single visual element  @param partToDelete the element to delete,RELEVANT
multi_line,Deletes a single wire  @param wireToDelete the wire to delete,RELEVANT
multi_line,Returns the element at the given position  @param pos the cursor position @return the first element or null if there is no element at the given position,RELEVANT
multi_line,Returns the element at the given position  @param pos         the cursor position @param includeText if true the label text is included in matching @return the first element or null if there is no element at the given position,RELEVANT
multi_line,Returns a list of elements at the given position.  @param pos         the cursor position @param includeText if true the element is also returned if only the text matches the given position @return the elements or an empty list if there is no element at the given position,RELEVANT
multi_line,Returns true if there is a pin at the given position  @param pos the position @return true if position is a pin position,RELEVANT
multi_line,@return a list of all wires,RELEVANT
multi_line,Returns true if there is a wire at the given position  @param pos the position @return true if there is a wire at the given position,RELEVANT
multi_line,Returns the matching wire  @param pos    the position @param radius the catching distance @return the matching wire or null,RELEVANT
multi_line,Deletes the references to the ObservableValues representing the elements or wire state. So this circuit is detached from a generated model.,RELEVANT
multi_line,returns a list of all input names of this circuit  @return the list of input names @throws PinException PinException,RELEVANT
multi_line,"Returns a list of all output ObservableNames. The ObservableValue is not connected to a model! Its just a wrapper for the outputs name. This method is used to create dummy outputs for a nested element. They are not used, because during creation of a model all inputs and outputs which connect a model with a nested model are removed from the model and replaced by a direct connection of the input or output and the wires of the containing model.  @return the list of output ObservableValues @throws PinException PinException",RELEVANT
multi_line,"Returns a list of elements that matches the given string. Searches in labels, descriptions, pin numbers and pin labels.  @param search the string to search for @return the matching elements",RELEVANT
multi_line,Gets the ordering of values used to show measurements  @return list of names,RELEVANT
multi_line,Sets the ordering of values used to show measurements  @param measurementOrdering list of names,RELEVANT
multi_line,"@return the file origin of this circuit, may be null",RELEVANT
multi_line,Sets the file name  @param filename the file name,RELEVANT
multi_line,Visual element filter,RELEVANT
multi_line,Accepts a specific visible element  @param v the element @return true if accepted,RELEVANT
multi_line,Container to return movables and drawables at once.,RELEVANT
multi_line,@return the list of drawables,RELEVANT
multi_line,@return the list of movables,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Allows a tunneling of wires to make the schematic more readable then drawing long wires.,RELEVANT
multi_line,The TunnelElement description,RELEVANT
multi_line,Creates a new instance  @param attributes the attributes,RELEVANT
multi_line,@return the label,RELEVANT
multi_line,Copyright (c) 2017 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,A simple moveable instance.,RELEVANT
multi_line,Moves the instance by the given delta  @param delta the movement,RELEVANT
multi_line,@return the actual position,RELEVANT
single_line,shape is set to null and recreated if needed if attributes are changed,,RELEVANT
single_line,"shapes are recreated if attributes are changed, therefore a factory is necessary and not only a simple shape!",,RELEVANT
single_line,these fields are stored to disk,,RELEVANT
single_line,draw circle around element,,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,This class is used to store the visual representation of an element. Instances of this class are also used to store a circuit to disk.,RELEVANT
multi_line,creates a new instance The name of the element is the name which is given to the Library to get the {@link de.neemann.digital.core.element.ElementTypeDescription}  @param elementName the name of the element,RELEVANT
multi_line,Creates a copy of the given VisualElement  @param proto the VisualElement to copy,RELEVANT
